ID Pedido,Data,Produto,Categoria,Quantidade,Valor Unitário
2016,2026-10-26,Cadeira Gamer,Móveis,1,1200.0
2017,2026-08-08,Cadeira Gamer,Móveis,1,1200.0
2018,2026-03-14,Headset,Periféricos,1,250.0
2019,2026-05-17,Cabo HDMI,Acessórios,1,25.0
2020,2026-03-08,Headset,Periféricos,2,250.0
2021,2026-07-26,Headset,Periféricos,1,250.0
2022,2026-11-04,Monitor 24p,Monitores,1,800.0
2023,2026-11-14,Teclado Mecânico,Periféricos,0,350.0
2024,2026-04-09,Mouse Gamer,Periféricos,1,150.5
2025,2026-07-17,Mouse Gamer,Periféricos,2,150.5
2026,2026-08-15,Teclado Mecânico,Periféricos,-1,350.0
2027,2026-09-06,Mouse Gamer,Periféricos,1,150.5
2028,2026-06-14,Mouse Gamer,Periféricos,1,150.5
2029,2026-02-17,Cadeira Gamer,Móveis,1,1200.0
2030,2026-09-25,Mouse Gamer,Periféricos,1,150.5
2031,2026-07-14,Headset,Periféricos,1,250.0
2032,2026-05-03,Cadeira Gamer,Móveis,1,1200.0
2033,2026-07-27,Monitor 24p,Monitores,1,800.0
2034,2026-11-17,Cadeira Gamer,Móveis,1,1200.0
2035,2026-11-04,Teclado Mecânico,Periféricos,1,350.0
2036,2026-05-14,Cadeira Gamer,Móveis,1,1200.0
2037,2026-01-17,Monitor 24p,Monitores,3,800.0
2038,2026-11-15,Cabo HDMI,Acessórios,1,25.0
2039,2026-07-05,Cabo HDMI,Acessórios,1,25.0
2040,2026-07-10,Cadeira Gamer,Móveis,1,1200.0
2041,2026-02-13,Teclado Mecânico,Periféricos,1,350.0
2042,2026-10-28,Monitor 24p,Monitores,1,800.0
2043,2026-09-15,Cabo HDMI,Acessórios,1,25.0
2044,2026-12-11,Cadeira Gamer,Móveis,1,1200.0
2045,2026-12-03,Cadeira Gamer,Móveis,1,1200.0
2046,2026-12-10,Mouse Gamer,Periféricos,3,150.5
2047,2026-10-23,Monitor 24p,Monitores,-1,800.0
2048,2026-04-16,Teclado Mecânico,Periféricos,1,350.0
2049,2026-05-31,Cadeira Gamer,Móveis,1,1200.0
2050,2026-02-10,Monitor 24p,Monitores,1,800.0
2051,2026-03-19,Monitor 24p,Monitores,1,800.0
2052,2026-10-11,Cadeira Gamer,Móveis,1,1200.0
2053,2026-02-06,Cabo HDMI,Acessórios,1,25.0
2054,2026-08-30,Mouse Gamer,Periféricos,1,150.5
2055,2026-12-16,Monitor 24p,Monitores,3,800.0
2056,2026-05-17,Mouse Gamer,Periféricos,1,150.5
2057,2026-04-05,Mouse Gamer,Periféricos,1,150.5
2058,2026-01-05,Headset,Periféricos,1,250.0
2059,2026-02-15,Headset,Periféricos,1,250.0
2060,2026-11-14,Cadeira Gamer,Móveis,1,1200.0
2061,2026-11-21,Teclado Mecânico,Periféricos,0,350.0
2062,2026-08-13,Cabo HDMI,Acessórios,1,25.0
2063,2026-01-24,Cabo HDMI,Acessórios,1,25.0
2064,2026-08-31,Monitor 24p,Monitores,2,800.0
2065,2026-03-30,Cadeira Gamer,Móveis,1,1200.0
2066,2026-01-10,Mouse Gamer,Periféricos,1,150.5
2067,2026-02-22,Mouse Gamer,Periféricos,3,150.5
2068,2026-01-21,Monitor 24p,Monitores,1,800.0
2069,2026-02-12,Mouse Gamer,Periféricos,1,150.5
2070,2026-07-24,Monitor 24p,Monitores,1,800.0
2071,2026-09-08,Headset,Periféricos,1,250.0
2072,2026-11-28,Monitor 24p,Monitores,1,800.0
2073,2026-05-29,Cadeira Gamer,Móveis,1,1200.0
2074,2026-06-15,Headset,Periféricos,1,250.0
2075,2026-04-09,Cabo HDMI,Acessórios,1,25.0
2076,2026-10-08,Mouse Gamer,Periféricos,1,150.5
2077,2026-04-11,Cadeira Gamer,Móveis,1,1200.0
2078,2026-11-12,Monitor 24p,Monitores,1,800.0
2079,2026-09-12,Teclado Mecânico,Periféricos,2,350.0
2080,2026-04-06,Monitor 24p,Monitores,3,800.0
2081,2026-05-12,Mouse Gamer,Periféricos,1,150.5
2082,2026-05-07,Teclado Mecânico,Periféricos,1,350.0
2083,2026-07-07,Mouse Gamer,Periféricos,1,150.5
2084,2026-06-21,Mouse Gamer,Periféricos,1,150.5
2085,2026-03-18,Mouse Gamer,Periféricos,1,150.5
2086,2026-03-14,Headset,Periféricos,1,250.0
2087,2026-10-08,Teclado Mecânico,Periféricos,2,350.0
2088,2026-12-02,Teclado Mecânico,Periféricos,1,350.0
2089,2026-04-16,Monitor 24p,Monitores,1,800.0
2090,2026-02-03,Headset,Periféricos,1,250.0
2091,2026-12-08,Mouse Gamer,Periféricos,1,150.5
2092,2026-03-11,Cabo HDMI,Acessórios,1,25.0
2093,2026-07-03,Monitor 24p,Monitores,1,800.0
2094,2026-10-28,Cadeira Gamer,Móveis,1,1200.0
2095,2026-01-24,Cabo HDMI,Acessórios,1,25.0
2096,2026-01-11,Cabo HDMI,Acessórios,1,25.0
2097,2026-08-18,Mouse Gamer,Periféricos,1,150.5
2098,2026-06-17,Cabo HDMI,Acessórios,2,25.0
2099,2026-12-03,Cabo HDMI,Acessórios,3,25.0
2100,2026-05-31,Monitor 24p,Monitores,-1,800.0
2101,2026-03-06,Mouse Gamer,Periféricos,1,150.5
2102,2026-06-27,Monitor 24p,Monitores,1,800.0
2103,2026-01-15,Monitor 24p,Monitores,1,800.0
2104,2026-07-02,Mouse Gamer,Periféricos,3,150.5
2105,2026-12-12,Mouse Gamer,Periféricos,1,150.5
2106,2026-09-19,Headset,Periféricos,1,250.0
2107,2026-04-05,Cabo HDMI,Acessórios,2,25.0
2108,2026-05-30,Cadeira Gamer,Móveis,-1,1200.0
2109,2026-07-21,Monitor 24p,Monitores,1,800.0
2110,2026-04-15,Mouse Gamer,Periféricos,1,150.5
2111,2026-04-15,Cadeira Gamer,Móveis,3,1200.0
2112,2026-04-23,Monitor 24p,Monitores,2,800.0
2113,2026-01-13,Monitor 24p,Monitores,2,800.0
2114,2026-02-18,Cadeira Gamer,Móveis,3,1200.0
2115,2026-02-26,Cadeira Gamer,Móveis,2,1200.0
2116,2026-03-09,Cabo HDMI,Acessórios,2,25.0
2117,2026-02-12,Mouse Gamer,Periféricos,1,150.5
2118,2026-07-28,Cadeira Gamer,Móveis,2,1200.0
2119,2026-05-26,Teclado Mecânico,Periféricos,1,350.0
2120,2026-04-28,Headset,Periféricos,-1,250.0
2121,2026-07-04,Mouse Gamer,Periféricos,1,150.5
2122,2026-04-12,Cadeira Gamer,Móveis,1,1200.0
2123,2026-12-20,Cadeira Gamer,Móveis,1,1200.0
2124,2026-02-23,Cabo HDMI,Acessórios,0,25.0
2125,2026-06-26,Cadeira Gamer,Móveis,0,1200.0
2126,2026-06-07,Mouse Gamer,Periféricos,1,150.5
2127,2026-11-11,Headset,Periféricos,1,250.0
2128,2026-11-25,Headset,Periféricos,1,250.0
2129,2026-11-16,Headset,Periféricos,1,250.0
2130,2026-10-23,Mouse Gamer,Periféricos,1,150.5
2131,2026-07-21,Teclado Mecânico,Periféricos,2,350.0
2132,2026-01-07,Monitor 24p,Monitores,2,800.0
2133,2026-05-25,Monitor 24p,Monitores,1,800.0
2134,2026-05-10,Teclado Mecânico,Periféricos,2,350.0
2135,2026-07-12,Cabo HDMI,Acessórios,1,25.0
2136,2026-05-15,Teclado Mecânico,Periféricos,1,350.0
2137,2026-05-20,Monitor 24p,Monitores,0,800.0
2138,2026-01-19,Headset,Periféricos,1,250.0
2139,2026-10-04,Monitor 24p,Monitores,1,800.0
2140,2026-04-25,Cadeira Gamer,Móveis,1,1200.0
2141,2026-02-19,Cadeira Gamer,Móveis,1,1200.0
2142,2026-09-19,Headset,Periféricos,1,250.0
2143,2026-12-28,Headset,Periféricos,1,250.0
2144,2026-09-29,Headset,Periféricos,3,250.0
2145,2026-01-20,Teclado Mecânico,Periféricos,2,350.0
2146,2026-08-11,Teclado Mecânico,Periféricos,1,350.0
2147,2026-08-30,Cadeira Gamer,Móveis,2,1200.0
2148,2026-01-16,Monitor 24p,Monitores,1,800.0
2149,2026-01-21,Mouse Gamer,Periféricos,1,150.5
2150,2026-03-27,Teclado Mecânico,Periféricos,2,350.0
2151,2026-07-11,Mouse Gamer,Periféricos,1,150.5
2152,2026-02-26,Cabo HDMI,Acessórios,1,25.0
2153,2026-06-27,Monitor 24p,Monitores,2,800.0
2154,2026-11-06,Monitor 24p,Monitores,1,800.0
2155,2026-11-19,Mouse Gamer,Periféricos,2,150.5
2156,2026-02-22,Cabo HDMI,Acessórios,1,25.0
2157,2026-10-15,Mouse Gamer,Periféricos,1,150.5
2158,2026-07-17,Teclado Mecânico,Periféricos,1,350.0
2159,2026-02-06,Cabo HDMI,Acessórios,1,25.0
2160,2026-10-07,Monitor 24p,Monitores,1,800.0
2161,2026-10-23,Mouse Gamer,Periféricos,1,150.5
2162,2026-07-22,Teclado Mecânico,Periféricos,1,350.0
2163,2026-03-04,Teclado Mecânico,Periféricos,1,350.0
2164,2026-07-28,Cadeira Gamer,Móveis,-1,1200.0
2165,2026-09-24,Mouse Gamer,Periféricos,1,150.5
2166,2026-03-06,Cabo HDMI,Acessórios,1,25.0
2167,2026-10-24,Cadeira Gamer,Móveis,1,1200.0
2168,2026-11-13,Cadeira Gamer,Móveis,1,1200.0
2169,2026-07-31,Cadeira Gamer,Móveis,1,1200.0
2170,2026-06-22,Monitor 24p,Monitores,2,800.0
2171,2026-07-25,Monitor 24p,Monitores,1,800.0
2172,2026-01-27,Teclado Mecânico,Periféricos,3,350.0
2173,2026-03-17,Teclado Mecânico,Periféricos,1,350.0
2174,2026-12-17,Cabo HDMI,Acessórios,1,25.0
2175,2026-06-10,Cabo HDMI,Acessórios,3,25.0
2176,2026-06-24,Headset,Periféricos,1,250.0
2177,2026-01-28,Headset,Periféricos,2,250.0
2178,2026-08-20,Mouse Gamer,Periféricos,2,150.5
2179,2026-08-14,Cabo HDMI,Acessórios,1,25.0
2180,2026-01-14,Teclado Mecânico,Periféricos,1,350.0
2181,2026-01-02,Monitor 24p,Monitores,1,800.0
2182,2026-10-22,Monitor 24p,Monitores,1,800.0
2183,2026-05-05,Teclado Mecânico,Periféricos,-1,350.0
2184,2026-12-23,Cadeira Gamer,Móveis,1,1200.0
2185,2026-01-21,Cadeira Gamer,Móveis,1,1200.0
2186,2026-12-12,Monitor 24p,Monitores,1,800.0
2187,2026-10-28,Teclado Mecânico,Periféricos,1,350.0
2188,2026-11-04,Teclado Mecânico,Periféricos,-1,350.0
2189,2026-02-27,Mouse Gamer,Periféricos,1,150.5
2190,2026-06-20,Cadeira Gamer,Móveis,1,1200.0
2191,2026-06-28,Cadeira Gamer,Móveis,1,1200.0
2192,2026-08-25,Headset,Periféricos,1,250.0
2193,2026-04-29,Cabo HDMI,Acessórios,1,25.0
2194,2026-11-05,Mouse Gamer,Periféricos,1,150.5
2195,2026-02-22,Teclado Mecânico,Periféricos,1,350.0
2196,2026-11-18,Mouse Gamer,Periféricos,1,150.5
2197,2026-08-02,Mouse Gamer,Periféricos,1,150.5
2198,2026-09-04,Cadeira Gamer,Móveis,2,1200.0
2199,2026-12-08,Mouse Gamer,Periféricos,0,150.5
2200,2026-02-25,Monitor 24p,Monitores,1,800.0
2201,2026-06-29,Cadeira Gamer,Móveis,2,1200.0
2202,2026-07-17,Mouse Gamer,Periféricos,1,150.5
2203,2026-11-27,Monitor 24p,Monitores,3,800.0
2204,2026-04-16,Cadeira Gamer,Móveis,1,1200.0
2205,2026-06-20,Cabo HDMI,Acessórios,3,25.0
2206,2026-03-07,Headset,Periféricos,1,250.0
2207,2026-03-10,Cadeira Gamer,Móveis,1,1200.0
2208,2026-01-24,Headset,Periféricos,2,250.0
2209,2026-11-26,Headset,Periféricos,1,250.0
2210,2026-07-29,Monitor 24p,Monitores,1,800.0
2211,2026-02-19,Monitor 24p,Monitores,2,800.0
2212,2026-02-12,Teclado Mecânico,Periféricos,2,350.0
2213,2026-12-09,Teclado Mecânico,Periféricos,1,350.0
2214,2026-04-24,Headset,Periféricos,1,250.0
2215,2026-06-09,Cabo HDMI,Acessórios,0,25.0
2216,2026-02-05,Monitor 24p,Monitores,1,800.0
2217,2026-04-24,Mouse Gamer,Periféricos,2,150.5
2218,2026-06-25,Monitor 24p,Monitores,1,800.0
2219,2026-06-11,Monitor 24p,Monitores,1,800.0
2220,2026-11-25,Teclado Mecânico,Periféricos,2,350.0
2221,2026-03-04,Teclado Mecânico,Periféricos,2,350.0
2222,2026-10-04,Mouse Gamer,Periféricos,1,150.5
2223,2026-04-03,Cadeira Gamer,Móveis,1,1200.0
2224,2026-06-22,Cadeira Gamer,Móveis,1,1200.0
2225,2026-05-05,Cadeira Gamer,Móveis,1,1200.0
2226,2026-12-12,Mouse Gamer,Periféricos,1,150.5
2227,2026-03-12,Monitor 24p,Monitores,1,800.0
2228,2026-09-04,Monitor 24p,Monitores,1,800.0
2229,2026-12-26,Cadeira Gamer,Móveis,1,1200.0
2230,2026-04-18,Cadeira Gamer,Móveis,1,1200.0
2231,2026-03-06,Headset,Periféricos,1,250.0
2232,2026-02-15,Mouse Gamer,Periféricos,1,150.5
2233,2026-04-18,Cabo HDMI,Acessórios,1,25.0
2234,2026-04-23,Monitor 24p,Monitores,1,800.0
2235,2026-11-23,Cadeira Gamer,Móveis,2,1200.0
2236,2026-11-04,Headset,Periféricos,1,250.0
2237,2026-03-05,Monitor 24p,Monitores,1,800.0
2238,2026-09-08,Mouse Gamer,Periféricos,1,150.5
2239,2026-07-11,Teclado Mecânico,Periféricos,1,350.0
2240,2026-08-12,Headset,Periféricos,1,250.0
2241,2026-03-30,Cadeira Gamer,Móveis,2,1200.0
2242,2026-07-30,Headset,Periféricos,0,250.0
2243,2026-11-27,Teclado Mecânico,Periféricos,1,350.0
2244,2026-05-08,Mouse Gamer,Periféricos,1,150.5
2245,2026-01-13,Mouse Gamer,Periféricos,1,150.5
2246,2026-12-03,Mouse Gamer,Periféricos,0,150.5
2247,2026-06-01,Teclado Mecânico,Periféricos,2,350.0
2248,2026-08-23,Teclado Mecânico,Periféricos,3,350.0
2249,2026-02-10,Cadeira Gamer,Móveis,1,1200.0
2250,2026-10-01,Cadeira Gamer,Móveis,1,1200.0
2251,2026-04-12,Cadeira Gamer,Móveis,1,1200.0
2252,2026-03-30,Headset,Periféricos,1,250.0
2253,2026-04-30,Teclado Mecânico,Periféricos,1,350.0
2254,2026-02-07,Cabo HDMI,Acessórios,2,25.0
2255,2026-03-05,Headset,Periféricos,1,250.0
2256,2026-07-06,Teclado Mecânico,Periféricos,1,350.0
2257,2026-07-05,Teclado Mecânico,Periféricos,1,350.0
2258,2026-04-28,Cabo HDMI,Acessórios,2,25.0
2259,2026-06-08,Teclado Mecânico,Periféricos,3,350.0
2260,2026-05-07,Teclado Mecânico,Periféricos,3,350.0
2261,2026-05-13,Mouse Gamer,Periféricos,1,150.5
2262,2026-07-30,Headset,Periféricos,1,250.0
2263,2026-02-28,Headset,Periféricos,1,250.0
2264,2026-05-23,Cadeira Gamer,Móveis,1,1200.0
2265,2026-04-15,Teclado Mecânico,Periféricos,1,350.0
2266,2026-09-25,Cadeira Gamer,Móveis,1,1200.0
2267,2026-06-03,Cabo HDMI,Acessórios,2,25.0
2268,2026-07-18,Cabo HDMI,Acessórios,1,25.0
2269,2026-07-02,Mouse Gamer,Periféricos,1,150.5
2270,2026-04-27,Cabo HDMI,Acessórios,1,25.0
2271,2026-03-06,Monitor 24p,Monitores,1,800.0
2272,2026-03-22,Teclado Mecânico,Periféricos,1,350.0
2273,2026-09-09,Cabo HDMI,Acessórios,1,25.0
2274,2026-12-30,Teclado Mecânico,Periféricos,2,350.0
2275,2026-10-08,Cabo HDMI,Acessórios,1,25.0
2276,2026-04-05,Mouse Gamer,Periféricos,2,150.5
2277,2026-11-01,Mouse Gamer,Periféricos,2,150.5
2278,2026-05-03,Cadeira Gamer,Móveis,1,1200.0
2279,2026-06-01,Mouse Gamer,Periféricos,1,150.5
2280,2026-05-08,Headset,Periféricos,2,250.0
2281,2026-11-19,Mouse Gamer,Periféricos,-1,150.5
2282,2026-08-24,Mouse Gamer,Periféricos,1,150.5
2283,2026-04-03,Monitor 24p,Monitores,1,800.0
2284,2026-03-18,Teclado Mecânico,Periféricos,1,350.0
2285,2026-02-01,Cadeira Gamer,Móveis,1,1200.0
2286,2026-12-20,Monitor 24p,Monitores,2,800.0
2287,2026-11-15,Mouse Gamer,Periféricos,1,150.5
2288,2026-08-29,Monitor 24p,Monitores,1,800.0
2289,2026-03-20,Headset,Periféricos,2,250.0
2290,2026-10-28,Monitor 24p,Monitores,1,800.0
2291,2026-06-04,Teclado Mecânico,Periféricos,1,350.0
2292,2026-10-20,Mouse Gamer,Periféricos,1,150.5
2293,2026-02-08,Cabo HDMI,Acessórios,1,25.0
2294,2026-12-13,Cabo HDMI,Acessórios,1,25.0
2295,2026-05-21,Monitor 24p,Monitores,1,800.0
2296,2026-08-25,Teclado Mecânico,Periféricos,2,350.0
2297,2026-01-03,Teclado Mecânico,Periféricos,3,350.0
2298,2026-12-11,Mouse Gamer,Periféricos,1,150.5
2299,2026-01-29,Cabo HDMI,Acessórios,3,25.0
2300,2026-09-03,Cadeira Gamer,Móveis,1,1200.0
2301,2026-12-31,Mouse Gamer,Periféricos,1,150.5
2302,2026-05-12,Mouse Gamer,Periféricos,2,150.5
2303,2026-04-24,Teclado Mecânico,Periféricos,1,350.0
2304,2026-12-07,Cabo HDMI,Acessórios,1,25.0
2305,2026-08-15,Cabo HDMI,Acessórios,2,25.0
2306,2026-10-29,Cadeira Gamer,Móveis,0,1200.0
2307,2026-02-04,Teclado Mecânico,Periféricos,1,350.0
2308,2026-07-05,Headset,Periféricos,1,250.0
2309,2026-06-06,Mouse Gamer,Periféricos,1,150.5
2310,2026-08-03,Mouse Gamer,Periféricos,1,150.5
2311,2026-03-26,Monitor 24p,Monitores,1,800.0
2312,2026-08-03,Headset,Periféricos,1,250.0
2313,2026-04-06,Mouse Gamer,Periféricos,3,150.5
2314,2026-03-23,Cadeira Gamer,Móveis,1,1200.0
2315,2027-01-01,Cadeira Gamer,Móveis,-1,1200.0
2316,2026-06-14,Mouse Gamer,Periféricos,1,150.5
2317,2026-03-08,Monitor 24p,Monitores,1,800.0
2318,2026-11-12,Cabo HDMI,Acessórios,-1,25.0
2319,2026-09-30,Mouse Gamer,Periféricos,0,150.5
2320,2026-04-24,Cabo HDMI,Acessórios,1,25.0
2321,2026-12-18,Monitor 24p,Monitores,1,800.0
2322,2026-07-10,Monitor 24p,Monitores,1,800.0
2323,2026-12-27,Headset,Periféricos,1,250.0
2324,2026-04-24,Cadeira Gamer,Móveis,1,1200.0
2325,2026-09-17,Mouse Gamer,Periféricos,1,150.5
2326,2026-02-10,Cabo HDMI,Acessórios,2,25.0
2327,2026-11-20,Cadeira Gamer,Móveis,2,1200.0
2328,2026-10-18,Teclado Mecânico,Periféricos,1,350.0
2329,2026-02-17,Cabo HDMI,Acessórios,3,25.0
2330,2026-06-23,Mouse Gamer,Periféricos,1,150.5
2331,2026-01-30,Headset,Periféricos,1,250.0
2332,2026-09-27,Headset,Periféricos,1,250.0
2333,2026-06-28,Cadeira Gamer,Móveis,2,1200.0
2334,2026-05-20,Cabo HDMI,Acessórios,1,25.0
2335,2026-07-02,Teclado Mecânico,Periféricos,1,350.0
2336,2026-08-19,Monitor 24p,Monitores,1,800.0
2337,2026-05-16,Mouse Gamer,Periféricos,1,150.5
2338,2026-06-17,Cadeira Gamer,Móveis,1,1200.0
2339,2026-04-29,Headset,Periféricos,1,250.0
2340,2026-03-27,Mouse Gamer,Periféricos,1,150.5
2341,2026-06-01,Cabo HDMI,Acessórios,1,25.0
2342,2026-09-28,Mouse Gamer,Periféricos,1,150.5
2343,2026-11-06,Mouse Gamer,Periféricos,1,150.5
2344,2026-04-15,Monitor 24p,Monitores,3,800.0
2345,2026-08-21,Teclado Mecânico,Periféricos,1,350.0
2346,2026-07-02,Mouse Gamer,Periféricos,1,150.5
2347,2026-07-21,Cabo HDMI,Acessórios,1,25.0
2348,2026-08-28,Cadeira Gamer,Móveis,2,1200.0
2349,2026-08-09,Teclado Mecânico,Periféricos,1,350.0
2350,2026-06-14,Mouse Gamer,Periféricos,1,150.5
2351,2026-03-01,Cadeira Gamer,Móveis,1,1200.0
2352,2026-05-13,Cabo HDMI,Acessórios,1,25.0
2353,2026-08-29,Teclado Mecânico,Periféricos,1,350.0
2354,2026-03-16,Headset,Periféricos,1,250.0
2355,2026-11-20,Cadeira Gamer,Móveis,1,1200.0
2356,2026-04-21,Headset,Periféricos,1,250.0
2357,2026-07-26,Mouse Gamer,Periféricos,1,150.5
2358,2026-11-18,Cadeira Gamer,Móveis,1,1200.0
2359,2026-04-11,Monitor 24p,Monitores,1,800.0
2360,2026-02-05,Teclado Mecânico,Periféricos,3,350.0
2361,2026-03-16,Teclado Mecânico,Periféricos,1,350.0
2362,2026-03-16,Cabo HDMI,Acessórios,-1,25.0
2363,2026-09-06,Headset,Periféricos,1,250.0
2364,2026-08-25,Cadeira Gamer,Móveis,1,1200.0
2365,2026-05-07,Teclado Mecânico,Periféricos,1,350.0
2366,2026-04-27,Mouse Gamer,Periféricos,3,150.5
2367,2026-11-22,Cabo HDMI,Acessórios,1,25.0
2368,2026-09-27,Cabo HDMI,Acessórios,2,25.0
2369,2026-07-19,Teclado Mecânico,Periféricos,1,350.0
2370,2026-04-05,Cabo HDMI,Acessórios,1,25.0
2371,2026-05-23,Headset,Periféricos,1,250.0
2372,2026-01-08,Teclado Mecânico,Periféricos,1,350.0
2373,2026-08-31,Cabo HDMI,Acessórios,1,25.0
2374,2026-03-01,Cabo HDMI,Acessórios,1,25.0
2375,2026-08-22,Mouse Gamer,Periféricos,2,150.5
2376,2026-01-18,Headset,Periféricos,2,250.0
2377,2026-09-22,Mouse Gamer,Periféricos,1,150.5
2378,2026-02-09,Monitor 24p,Monitores,1,800.0
2379,2026-07-27,Headset,Periféricos,1,250.0
2380,2026-02-22,Mouse Gamer,Periféricos,1,150.5
2381,2026-12-03,Monitor 24p,Monitores,2,800.0
2382,2026-12-26,Cabo HDMI,Acessórios,1,25.0
2383,2026-04-16,Cadeira Gamer,Móveis,1,1200.0
2384,2026-08-10,Mouse Gamer,Periféricos,0,150.5
2385,2026-05-19,Headset,Periféricos,1,250.0
2386,2026-08-31,Monitor 24p,Monitores,1,800.0
2387,2026-12-04,Cadeira Gamer,Móveis,1,1200.0
2388,2026-04-28,Headset,Periféricos,2,250.0
2389,2026-08-26,Headset,Periféricos,1,250.0
2390,2026-12-06,Cabo HDMI,Acessórios,1,25.0
2391,2026-05-31,Cadeira Gamer,Móveis,0,1200.0
2392,2026-01-29,Cadeira Gamer,Móveis,1,1200.0
2393,2026-09-10,Headset,Periféricos,0,250.0
2394,2026-02-05,Monitor 24p,Monitores,2,800.0
2395,2026-12-11,Cabo HDMI,Acessórios,1,25.0
2396,2026-06-21,Teclado Mecânico,Periféricos,1,350.0
2397,2026-07-24,Mouse Gamer,Periféricos,1,150.5
2398,2026-02-28,Monitor 24p,Monitores,3,800.0
2399,2026-07-16,Monitor 24p,Monitores,1,800.0
2400,2026-07-24,Cadeira Gamer,Móveis,1,1200.0
2401,2026-03-14,Headset,Periféricos,1,250.0
2402,2026-07-19,Cabo HDMI,Acessórios,1,25.0
2403,2026-04-23,Cabo HDMI,Acessórios,1,25.0
2404,2026-11-11,Cadeira Gamer,Móveis,1,1200.0
2405,2026-04-14,Headset,Periféricos,1,250.0
2406,2026-10-06,Teclado Mecânico,Periféricos,1,350.0
2407,2026-12-09,Cadeira Gamer,Móveis,1,1200.0
2408,2026-02-23,Monitor 24p,Monitores,1,800.0
2409,2026-09-03,Headset,Periféricos,1,250.0
2410,2026-03-06,Headset,Periféricos,1,250.0
2411,2026-03-17,Cabo HDMI,Acessórios,2,25.0
2412,2026-06-14,Cabo HDMI,Acessórios,1,25.0
2413,2026-05-20,Cabo HDMI,Acessórios,1,25.0
2414,2026-10-26,Headset,Periféricos,1,250.0
2415,2026-06-18,Teclado Mecânico,Periféricos,1,350.0
2416,2026-07-16,Cabo HDMI,Acessórios,2,25.0
2417,2026-09-15,Headset,Periféricos,2,250.0
2418,2026-07-23,Cabo HDMI,Acessórios,3,25.0
2419,2026-10-10,Monitor 24p,Monitores,1,800.0
2420,2026-08-18,Teclado Mecânico,Periféricos,3,350.0
2421,2026-03-01,Monitor 24p,Monitores,-1,800.0
2422,2026-12-13,Headset,Periféricos,1,250.0
2423,2026-03-07,Teclado Mecânico,Periféricos,1,350.0
2424,2026-10-30,Cadeira Gamer,Móveis,1,1200.0
2425,2026-04-05,Headset,Periféricos,2,250.0
2426,2026-06-25,Cabo HDMI,Acessórios,1,25.0
2427,2026-07-24,Monitor 24p,Monitores,2,800.0
2428,2026-11-02,Teclado Mecânico,Periféricos,1,350.0
2429,2026-02-04,Mouse Gamer,Periféricos,1,150.5
2430,2026-06-04,Cabo HDMI,Acessórios,1,25.0
2431,2026-06-24,Monitor 24p,Monitores,1,800.0
2432,2026-08-31,Cabo HDMI,Acessórios,1,25.0
2433,2026-04-27,Teclado Mecânico,Periféricos,-1,350.0
2434,2026-11-05,Mouse Gamer,Periféricos,1,150.5
2435,2026-11-26,Teclado Mecânico,Periféricos,2,350.0
2436,2026-08-31,Mouse Gamer,Periféricos,1,150.5
2437,2026-06-26,Mouse Gamer,Periféricos,1,150.5
2438,2026-12-26,Monitor 24p,Monitores,1,800.0
2439,2026-10-10,Cabo HDMI,Acessórios,1,25.0
2440,2026-09-28,Cadeira Gamer,Móveis,2,1200.0
2441,2026-06-02,Monitor 24p,Monitores,1,800.0
2442,2026-04-16,Cabo HDMI,Acessórios,1,25.0
2443,2026-10-10,Cabo HDMI,Acessórios,1,25.0
2444,2026-01-03,Mouse Gamer,Periféricos,2,150.5
2445,2026-04-17,Cabo HDMI,Acessórios,2,25.0
2446,2026-02-19,Teclado Mecânico,Periféricos,1,350.0
2447,2026-06-03,Mouse Gamer,Periféricos,1,150.5
2448,2026-07-12,Headset,Periféricos,1,250.0
2449,2026-09-09,Monitor 24p,Monitores,1,800.0
2450,2026-12-27,Mouse Gamer,Periféricos,0,150.5
2451,2026-04-03,Monitor 24p,Monitores,-1,800.0
2452,2026-07-14,Headset,Periféricos,-1,250.0
2453,2026-08-13,Teclado Mecânico,Periféricos,1,350.0
2454,2026-10-28,Teclado Mecânico,Periféricos,1,350.0
2455,2026-04-04,Monitor 24p,Monitores,1,800.0
2456,2026-12-11,Teclado Mecânico,Periféricos,1,350.0
2457,2026-06-12,Mouse Gamer,Periféricos,1,150.5
2458,2026-05-10,Headset,Periféricos,1,250.0
2459,2026-03-20,Headset,Periféricos,-1,250.0
2460,2026-11-14,Cadeira Gamer,Móveis,1,1200.0
2461,2026-11-25,Mouse Gamer,Periféricos,1,150.5
2462,2026-11-13,Monitor 24p,Monitores,1,800.0
2463,2026-11-17,Headset,Periféricos,1,250.0
2464,2026-08-17,Teclado Mecânico,Periféricos,1,350.0
2465,2026-05-15,Teclado Mecânico,Periféricos,2,350.0
2466,2026-12-20,Mouse Gamer,Periféricos,1,150.5
2467,2026-05-11,Monitor 24p,Monitores,1,800.0
2468,2026-11-18,Monitor 24p,Monitores,1,800.0
2469,2026-11-29,Monitor 24p,Monitores,1,800.0
2470,2026-07-14,Mouse Gamer,Periféricos,1,150.5
2471,2026-12-14,Monitor 24p,Monitores,1,800.0
2472,2026-04-17,Cabo HDMI,Acessórios,1,25.0
2473,2026-07-31,Monitor 24p,Monitores,1,800.0
2474,2026-11-28,Teclado Mecânico,Periféricos,1,350.0
2475,2026-12-04,Monitor 24p,Monitores,0,800.0
